"order_id","order_date","ship_date","ship_mode","customer_id","address_id","market","region","order_priority"
IN-2014-74532,2014-03-20,2014-03-22,Second Class,BN-11470,"52a13dfd-d5be-46f7-9331-ff00004f16a7",APAC,Oceania,High
IN-2014-74588,2014-10-20,2014-10-24,Standard Class,OT-18730,a4dc1039-e08c-4616-9c8e-759da665e614,APAC,Southeast Asia,Medium
IN-2014-74644,2014-04-23,2014-04-26,Second Class,PS-18970,"07438f31-43e5-49d4-96a4-26fb2945820a",APAC,Central Asia,High
IN-2014-74672,2014-10-06,2014-10-06,Same Day,DR-12940,d5719723-751c-4ff1-8ec8-3107999871b1,APAC,Central Asia,Critical
IN-2014-74805,2014-05-14,2014-05-16,Second Class,SR-20740,"2594bd67-83fa-4838-ab14-7fa61d296b71",APAC,North Asia,High
IN-2014-74833,2014-04-16,2014-04-21,Standard Class,JP-16135,"0c9b760b-2cee-4907-93c3-a4b442c6bf61",APAC,Southeast Asia,Medium
IN-2014-74847,2014-12-15,2014-12-17,Second Class,DB-13060,"2c2207cf-8ea8-4a5f-a6d5-3043bce7507c",APAC,North Asia,High
IN-2014-74980,2014-07-17,2014-07-17,Same Day,NF-18385,f1797d41-4cec-4932-b875-20a241eed354,APAC,Oceania,Medium
IN-2014-74987,2014-06-10,2014-06-12,Second Class,SW-20350,"739f359c-e792-42a5-abd8-fe15debdf170",APAC,North Asia,Medium
IN-2014-75029,2014-01-22,2014-01-24,First Class,SE-20110,bb433591-f5a4-4212-a397-bec31265495f,APAC,Southeast Asia,Medium
IN-2014-75204,2014-04-29,2014-05-01,First Class,PR-18880,ab25558b-37d1-4311-bfb7-fe75d6c5b86b,APAC,Oceania,High
IN-2014-75267,2014-11-18,2014-11-20,Second Class,RB-19465,"6405cdd1-6879-424a-b2a2-f750e47f488b",APAC,Central Asia,High
IN-2014-75288,2014-05-08,2014-05-11,First Class,EG-13900,"7c5bb6b5-c8f2-4a09-8089-d4a4f2420367",APAC,Central Asia,High
IN-2014-75379,2014-02-28,2014-03-05,Standard Class,JB-15925,"058b7911-f28c-4473-a3ef-ce918e861691",APAC,Central Asia,High
IN-2014-75456,2014-07-10,2014-07-15,Second Class,AA-10375,a05e5d2f-f073-4f30-bff1-114849ff9217,APAC,Central Asia,High
IN-2014-75470,2014-03-11,2014-03-13,Second Class,CS-12460,b736aaf5-958a-47d6-a0f0-1d46da92b3e0,APAC,Central Asia,High
IN-2014-75603,2014-12-31,2015-01-05,Second Class,BS-11365,d5f056f7-2429-4f9c-8925-4e0eecbea00d,APAC,Central Asia,Medium
IN-2014-75736,2014-05-27,2014-05-31,Second Class,GD-14590,"6ebb504a-eef1-417a-b622-b5a83cd61428",APAC,Oceania,High
IN-2014-75785,2014-03-20,2014-03-24,Standard Class,KW-16570,c6aeb24a-6c8a-4743-a87f-5e4d79273d2e,APAC,Central Asia,Medium
IN-2014-75855,2014-03-20,2014-03-22,Second Class,SC-20380,"93c2aed1-2d86-497c-8461-6aae2d32d3f2",APAC,North Asia,High
IN-2014-75911,2014-04-17,2014-04-21,Standard Class,CG-12040,"22a5b681-a9cd-44fe-a75a-3a7a2b9bda7b",APAC,Central Asia,Medium
IN-2014-75918,2014-09-03,2014-09-06,First Class,BS-11665,"3bec59ef-c3cf-4035-ac72-e043680272c3",APAC,Central Asia,Critical
IN-2014-76016,2014-09-26,2014-09-28,Second Class,VG-21805,"43a9a7bb-a4b3-4e6e-a507-9e9c1cb461f6",APAC,Central Asia,Medium
IN-2014-76044,2014-11-25,2014-11-29,Standard Class,CD-11980,"5c7369f2-391c-42f4-99c4-78cd8f67e269",APAC,Oceania,High
IN-2014-76058,2014-03-13,2014-03-15,First Class,FO-14305,a1741ce4-3529-4d61-8a88-55fee3437a4d,APAC,North Asia,High
IN-2014-76114,2014-08-08,2014-08-08,Same Day,DB-13615,fff6ad4f-9293-4399-bdf6-a9ecb4ad991c,APAC,Central Asia,High
IN-2014-76135,2014-08-12,2014-08-16,Standard Class,AW-10840,dc6f367f-ca0d-418d-9edd-7b4c4f60b2b1,APAC,North Asia,Medium
IN-2014-76205,2014-12-01,2014-12-06,Standard Class,KB-16405,"56af0dcd-75e2-4ad4-8e6b-76bd9824ea84",APAC,Southeast Asia,Medium
IN-2014-76219,2014-10-13,2014-10-13,Same Day,AA-10645,d7a67386-f497-4d34-9739-d7a4833d54ba,APAC,Southeast Asia,Medium
IN-2014-76226,2014-09-23,2014-09-28,Standard Class,CR-12820,"1c909279-e366-4e20-9e4d-33d684a7df81",APAC,Oceania,Medium
IN-2014-76247,2014-05-03,2014-05-07,Standard Class,KE-16420,cb358f3a-229e-4c9d-99b9-1a5ca53bff22,APAC,Southeast Asia,Medium
IN-2014-76282,2014-09-06,2014-09-11,Second Class,KW-16570,"6f660904-d115-4216-b5e2-03166d55b90d",APAC,North Asia,Medium
IN-2014-76387,2014-08-09,2014-08-12,First Class,BT-11485,f08ec5ba-666b-4fef-84bf-6ce6c23ef8a9,APAC,North Asia,High
IN-2014-76415,2014-05-31,2014-06-07,Standard Class,DK-13375,"8ab0c704-03bf-4877-b2b3-4286ed8d20ee",APAC,North Asia,Medium
IN-2014-76422,2014-09-16,2014-09-21,Standard Class,PS-18760,ab268e20-a5e7-4f84-a0ed-ad6083e41a97,APAC,Southeast Asia,Medium
IN-2014-76450,2014-11-17,2014-11-21,Standard Class,PJ-19015,e082c94d-a073-4672-95ed-38652ebfc4a9,APAC,Southeast Asia,Medium
IN-2014-76555,2014-09-17,2014-09-19,Second Class,HG-14845,"2818cbdd-f4fe-4e49-83e3-30998764016c",APAC,Central Asia,High
IN-2014-76576,2014-05-10,2014-05-12,First Class,NW-18400,"3710075b-f491-4395-a55f-5c989ee5b5d2",APAC,Central Asia,High
IN-2014-76674,2014-09-14,2014-09-20,Standard Class,MZ-17515,"21e62025-5e8c-4a3e-af3f-859e89a03746",APAC,North Asia,Medium
IN-2014-76688,2014-07-16,2014-07-23,Standard Class,SB-20290,c23e6410-8002-468d-84d9-d54533340245,APAC,North Asia,Low
IN-2014-76716,2014-09-23,2014-09-28,Standard Class,RS-19420,f3ec09d9-3f0e-4df3-ad76-ad1447d92415,APAC,North Asia,Medium
IN-2014-76793,2014-09-11,2014-09-13,First Class,SC-20050,"79ca4dad-7727-46c0-b6cc-2465c4a72a3b",APAC,Oceania,Critical
IN-2014-76807,2014-11-29,2014-12-03,Standard Class,BP-11155,"6f491eb4-36fe-488a-b5b2-171e1a077610",APAC,Oceania,High
IN-2014-77017,2014-12-13,2014-12-17,Standard Class,TA-21385,"9512b549-6a7b-40a7-8987-f366b3e19d91",APAC,Oceania,Medium
IN-2014-77059,2014-09-03,2014-09-06,Second Class,EM-14200,"7692c6f4-e312-4239-a962-2d0b096331a0",APAC,Southeast Asia,Medium
IN-2014-77157,2014-09-30,2014-10-04,Standard Class,SS-20875,"78de0949-d9d7-4091-a1c2-38f83155e2b9",APAC,Oceania,High
IN-2014-77276,2014-08-08,2014-08-10,Second Class,AH-10690,"709dea16-bb03-4cfd-b35e-dcd350fa5181",APAC,Oceania,Critical
IN-2014-77283,2014-05-16,2014-05-23,Standard Class,BW-11110,"83f56239-27d9-4c63-9994-df41c0820ca4",APAC,Oceania,Low
IN-2014-77290,2014-12-29,2014-12-31,Second Class,NR-18550,cefbd9ae-528f-4021-97cd-eeed30ac77d1,APAC,Oceania,Medium
IN-2014-77339,2014-06-10,2014-06-11,First Class,JC-16105,d1e1ae4f-fc5c-4fd7-b731-af778d00ba76,APAC,Central Asia,Medium
IN-2014-77374,2014-02-17,2014-02-17,Same Day,NL-18310,"031e4e00-40d1-42e3-85e8-ecf0e5aa9078",APAC,Southeast Asia,High
IN-2014-77507,2014-06-28,2014-06-29,First Class,AM-10360,"86bd27a3-4976-49ad-b8c1-0a24a3614e6f",APAC,Southeast Asia,Critical
IN-2014-77605,2014-12-16,2014-12-16,Same Day,KL-16555,cffe8383-a929-4b9a-91c0-5aee2bb7289f,APAC,Southeast Asia,Medium
IN-2014-77640,2014-05-10,2014-05-14,Second Class,DJ-13630,"78332a02-dc44-445f-94c1-46aa36eec379",APAC,Oceania,High
IN-2014-77689,2014-06-28,2014-06-29,First Class,SC-20050,cf8aa423-2699-4d56-a019-5bc540d90016,APAC,Central Asia,Critical
IN-2014-77920,2014-06-17,2014-06-18,First Class,SC-20020,"654936c9-d293-49a9-888c-cd95058b47eb",APAC,Southeast Asia,High
IN-2014-77934,2014-11-25,2014-11-25,Same Day,KD-16270,a5cb6084-20ff-4d53-92e5-e1f7c46fde0f,APAC,North Asia,High
IN-2014-77941,2014-01-17,2014-01-23,Standard Class,EM-14140,"02148154-3984-469c-9295-30c55098a220",APAC,Central Asia,Medium
IN-2014-77997,2014-05-16,2014-05-20,Standard Class,DK-13225,"22f5b059-14b2-4b3e-aac0-4056a8814748",APAC,North Asia,High
IN-2014-78032,2014-06-28,2014-07-03,Standard Class,RF-19345,d63d99bf-e4d7-458c-83a2-d6cee932a7bd,APAC,Southeast Asia,Medium
IN-2014-78116,2014-06-12,2014-06-18,Standard Class,DL-12925,"3725c976-2dab-4ba8-b0fa-d5c255399c51",APAC,Central Asia,Medium
IN-2014-78151,2014-12-11,2014-12-16,Standard Class,NH-18610,"2e71800c-1888-4985-b35a-b4ba04033b66",APAC,Southeast Asia,Medium
IN-2014-78158,2014-03-20,2014-03-22,Second Class,MR-17545,"2e85032f-f28b-40c5-b71f-93fc6448386e",APAC,Oceania,High
IN-2014-78186,2014-10-06,2014-10-12,Standard Class,QJ-19255,"966de4dc-6ac0-4c8e-9947-b7eba50c3032",APAC,North Asia,Medium
IN-2014-78200,2014-04-02,2014-04-04,First Class,FC-14245,"963aafdb-ba81-4588-acec-12fa32e64291",APAC,North Asia,Medium
IN-2014-78228,2014-12-31,2015-01-06,Standard Class,MH-17785,f4a38912-0c04-4f91-ac3f-4b2b0fc963fb,APAC,Southeast Asia,Medium
IN-2014-78242,2014-08-08,2014-08-11,First Class,TW-21025,b70d4ac9-f460-434a-b63d-426a54bb2eb1,APAC,Southeast Asia,High
IN-2014-78256,2014-09-20,2014-09-23,Second Class,EH-14125,"73615ce0-d9a9-45a6-8e19-6cb58851aed8",APAC,Oceania,High
IN-2014-78368,2014-10-24,2014-10-28,Standard Class,DW-13585,c1c16dbf-aec9-4feb-8582-01163f1a4394,APAC,Central Asia,Medium
IN-2014-78396,2014-03-24,2014-03-30,Standard Class,MG-18145,"47015162-2b4d-47d7-b4ac-e27fb2f99ca8",APAC,Central Asia,Medium
IN-2014-78438,2014-08-25,2014-08-25,Same Day,MC-17275,c3388ab3-45aa-40ee-b6fb-dbc5c1a1f513,APAC,Southeast Asia,Medium
IN-2014-78522,2014-12-25,2014-12-29,Second Class,DW-13195,"16c4d691-e1db-406c-952c-59df8706d3cb",APAC,Oceania,Medium
IN-2014-78627,2014-12-31,2015-01-04,Standard Class,MG-17695,dbf009c9-1902-47bf-8ce8-b9f2526fd5c2,APAC,North Asia,Medium
IN-2014-78725,2014-10-02,2014-10-06,Standard Class,NF-18385,e2c0f886-7a7d-4415-8c46-49bfc6b3f68e,APAC,Central Asia,High
IN-2014-78802,2014-05-07,2014-05-11,Standard Class,TC-21475,dcccebde-1ee2-476b-ac60-d10e9215d95c,APAC,Southeast Asia,High
IN-2014-78816,2014-08-05,2014-08-12,Standard Class,JH-15985,c98da9b4-5478-4a5f-b332-644c31ed7158,APAC,Oceania,Low
IN-2014-78900,2014-12-03,2014-12-07,Standard Class,JF-15190,f0a92ee7-0787-4a90-a1a7-12cd9f0c8dcf,APAC,Southeast Asia,High
IN-2014-78991,2014-11-27,2014-11-29,Second Class,JF-15355,"1b412093-0e96-4112-a5cd-cfc00ec4eb02",APAC,Central Asia,High
IN-2014-79005,2014-02-10,2014-02-14,Standard Class,LS-16945,cf88ca7f-c183-4007-b8fa-fa2241a2b3c3,APAC,Southeast Asia,High
IN-2014-79019,2014-02-28,2014-03-05,Standard Class,TW-21025,acee5e0c-903f-44cd-86a1-212c9195ca7a,APAC,Southeast Asia,Medium
IN-2014-79089,2014-11-19,2014-11-21,Second Class,MP-17470,a02ff1bf-7473-43cb-988f-621e46a709a9,APAC,Oceania,High
IN-2014-79096,2014-09-17,2014-09-21,Standard Class,TS-21430,b6990fff-33e3-49ee-b31b-03ada30ff215,APAC,Southeast Asia,Medium
IN-2014-79173,2014-12-14,2014-12-19,Second Class,EM-13960,"0877f2f7-e8a3-4b01-b8d7-5749e0d6ec75",APAC,Oceania,Medium
IN-2014-79180,2014-11-15,2014-11-20,Second Class,KD-16495,fbb4dd5d-9f25-4683-bf11-6afae342b106,APAC,North Asia,Medium
IN-2014-79229,2014-09-11,2014-09-15,Standard Class,SV-20815,c449e9f0-3820-42c2-bf85-a900434b1b6e,APAC,North Asia,Medium
IN-2014-79271,2014-06-18,2014-06-21,First Class,PF-19225,"97784477-dca7-4441-88da-e3a16c36a57d",APAC,Southeast Asia,Medium
IN-2014-79278,2014-05-01,2014-05-01,Same Day,PR-18880,"94f00fe0-42a1-4a6d-a5f5-fbd00a697204",APAC,North Asia,Critical
IN-2014-79327,2014-08-02,2014-08-07,Second Class,JH-15820,c5c64dae-a190-4881-bde6-f4b00cd04460,APAC,North Asia,Medium
IN-2014-79383,2014-05-01,2014-05-04,Second Class,PP-18955,fbc1af65-7488-4625-b24b-e6fd9a81d350,APAC,Oceania,Medium
IN-2014-79425,2014-01-15,2014-01-17,Second Class,AR-10405,e0a0eb1a-8c45-4b0b-8c91-1f1ac464cc69,APAC,Oceania,High
IN-2014-79488,2014-07-27,2014-08-02,Standard Class,HW-14935,"961268df-b562-477b-a8f7-8496a80bdf90",APAC,Southeast Asia,Medium
IN-2014-79544,2014-07-11,2014-07-14,First Class,JH-16180,e15fda52-bf7b-479b-8813-b61b2be5ea08,APAC,Southeast Asia,High
IN-2014-79593,2014-06-04,2014-06-07,First Class,PO-19180,"62556679-7b28-41c1-9657-d97fcef8f2bd",APAC,North Asia,Medium
IN-2014-79642,2014-10-29,2014-10-31,Second Class,VM-21685,b2a8dc8c-dcf0-45f2-b27c-890191d5552e,APAC,Oceania,Medium
IN-2014-79698,2014-09-02,2014-09-06,Standard Class,EH-13945,b89f99b2-1604-489e-a0f7-66bca66d47e1,APAC,Central Asia,Medium
IN-2014-79775,2014-10-30,2014-11-05,Standard Class,LW-16825,aa6ea565-113d-41a4-af79-4ed7236b59fd,APAC,Central Asia,Medium
IN-2014-79866,2014-09-02,2014-09-07,Standard Class,DB-13555,b896299a-73d8-4766-8578-c002d9e435cb,APAC,Oceania,Medium
IN-2014-80153,2014-08-26,2014-08-31,Second Class,NC-18625,"77725aa2-9e44-460f-b809-af9b425df37d",APAC,Oceania,High
IN-2014-80286,2014-11-07,2014-11-11,Standard Class,CM-12445,fafdb8ab-4626-4695-8f0a-59ab85ebd022,APAC,Oceania,High
IN-2014-80293,2014-03-11,2014-03-16,Standard Class,MR-17545,fddfdcc5-2b95-4b25-a555-b3f772e7ab35,APAC,Oceania,Medium
IN-2014-80377,2014-10-20,2014-10-27,Standard Class,RH-19555,"44fa1dcb-4d56-45bd-81c4-68df770fa8d9",APAC,Oceania,Medium
IN-2014-80503,2014-11-27,2014-12-01,Standard Class,GB-14530,"4e385236-1d89-47fc-8bfb-737fb74563c8",APAC,Oceania,High
IN-2014-80559,2014-12-04,2014-12-08,Standard Class,PS-18970,"2834cc76-d27f-453f-92f1-b5226ba7e392",APAC,Oceania,Medium
IN-2014-80615,2014-07-09,2014-07-13,Standard Class,SJ-20500,bf45c478-03ef-4093-a677-60605b34e222,APAC,Oceania,Medium
IN-2014-80629,2014-11-26,2014-11-29,Second Class,BF-10975,"7c15f10f-922a-44b3-ab5e-7fd96ac01ab7",APAC,Oceania,High
IN-2014-80776,2014-05-05,2014-05-12,Standard Class,TB-21355,"604c4103-8365-44c6-b95e-d61827feaf9b",APAC,Oceania,Medium
IN-2014-80888,2014-11-05,2014-11-08,Second Class,JP-16135,"02056009-490c-4853-bf57-59605e5f20d3",APAC,Oceania,Critical
IN-2014-80937,2014-11-11,2014-11-15,Standard Class,PA-19060,"006ae1f8-3e41-463b-a2ee-61161f077737",APAC,Oceania,High
IN-2014-80958,2014-09-10,2014-09-15,Standard Class,SL-20155,b4558df5-9523-4556-b4c1-5ebccf35fb46,APAC,Oceania,Medium
IN-2014-81035,2014-05-22,2014-05-26,Standard Class,LB-16795,"61e7f44f-8a75-404e-8d03-6b84f9d9f0d1",APAC,Oceania,Medium
IN-2014-81154,2014-09-19,2014-09-19,Same Day,NL-18310,e0186bed-6ad7-4bd1-906f-7ec7145a9b66,APAC,Oceania,Critical
IN-2014-81287,2014-10-13,2014-10-15,First Class,PH-18790,"41945a92-c6e8-492d-b69f-10a89f054f1c",APAC,Oceania,Medium
IN-2014-81322,2014-12-08,2014-12-12,Second Class,JM-15535,"9d9da01b-6d40-4e57-8e0e-ac04e86a2e4c",APAC,Oceania,Medium
IN-2014-81336,2014-12-05,2014-12-10,Standard Class,EM-13960,"11d44c2c-3ba0-4363-9ff1-a874663be747",APAC,Oceania,High
IN-2014-81399,2014-10-15,2014-10-21,Standard Class,CS-12490,e77cc9c1-3180-4462-aec5-ac2e5f1a68db,APAC,Oceania,Medium
IN-2014-81427,2014-05-01,2014-05-01,Same Day,NS-18640,"8d186fac-9b11-4f62-88da-15a44a6e407a",APAC,Oceania,Medium
IN-2014-81532,2014-06-12,2014-06-16,Standard Class,CY-12745,ecda7821-cdd0-43f1-a8dc-0099d77e38bd,APAC,Oceania,Medium
IN-2014-81546,2014-10-06,2014-10-11,Standard Class,PF-19225,d8a89e27-c7ce-4ec8-b061-abbfa82fcef8,APAC,Oceania,Medium
IN-2014-81847,2014-01-10,2014-01-17,Standard Class,MS-17980,e5076f3b-a911-42b1-9c00-60e46c7850ef,APAC,Oceania,Low
IN-2014-81973,2014-11-19,2014-11-19,Same Day,JG-15805,"8971bb19-b9e1-4c8b-a32e-5f1116043ef5",APAC,Oceania,High
IN-2014-82008,2014-06-25,2014-07-02,Standard Class,DC-12850,c4c814fd-37e6-406b-8cf9-cabe18a7b99d,APAC,Oceania,Medium
IN-2014-82036,2014-05-30,2014-06-04,Standard Class,FP-14320,"704e9662-835a-4f8a-b61b-90582837ca96",APAC,Oceania,High
IN-2014-82176,2014-12-23,2014-12-28,Standard Class,AC-10450,ae4572a9-feb1-4eef-8815-e722f2411478,APAC,Oceania,Medium
IN-2014-82183,2014-10-06,2014-10-11,Standard Class,JK-15370,"582dac6a-ffc0-42aa-8a9f-8360de8e3389",APAC,Oceania,Medium
IN-2014-82218,2014-07-29,2014-08-02,Standard Class,GB-14575,"3a7309c1-b45f-4924-99f0-1e8c403eca3b",APAC,Oceania,Medium
IN-2014-82435,2014-07-17,2014-07-19,First Class,RS-19765,"25117c71-f481-4147-ac47-ade0e2f85463",APAC,Oceania,High
IN-2014-82449,2014-01-21,2014-01-25,Standard Class,DL-13315,affdbe4e-c142-4fc1-bc6a-6c88a44dd3c2,APAC,Oceania,High
IN-2014-82470,2014-12-11,2014-12-16,Standard Class,RB-19360,aeeda96e-8f4c-474f-b596-dfb073b0ab9b,APAC,Oceania,High
IN-2014-82540,2014-10-22,2014-10-26,Standard Class,CK-12325,"16553669-e89b-41c3-a125-d5bdb78da7e4",APAC,Oceania,High
IN-2014-82652,2014-07-16,2014-07-21,Standard Class,BM-11140,"17f7d948-2f0f-4af8-a7e6-e774dc5b7900",APAC,Oceania,Medium
IN-2014-82722,2014-05-16,2014-05-19,First Class,TC-20980,c7a76089-be7c-4a7d-98e5-8be8028b1776,APAC,Oceania,Critical
IN-2014-82736,2014-07-11,2014-07-15,Standard Class,EB-13705,"697a0811-a557-41c1-8a48-943f794bee35",APAC,Oceania,Medium
IN-2014-82911,2014-12-05,2014-12-05,Same Day,CG-12040,f858388a-99bb-4e0d-9570-d5206f1a1fc3,APAC,Oceania,Critical
IN-2014-82939,2014-02-13,2014-02-18,Standard Class,ML-18040,"2cc97a5a-bd5d-4df4-b695-c1b9ba044e63",APAC,Oceania,Medium
IN-2014-82953,2014-04-18,2014-04-18,Same Day,GM-14680,b5c97a13-4fb0-47aa-a495-8eefd4868b0b,APAC,Oceania,High
IN-2014-83009,2014-12-23,2014-12-28,Standard Class,DK-13090,"95f8114f-bc78-437e-8f5c-4df08e1664b9",APAC,Oceania,Medium
IN-2014-83163,2014-10-23,2014-10-28,Standard Class,HW-14935,ffa0dfae-6d11-44ac-82f5-3355a5bea69e,APAC,Oceania,Medium
IN-2014-83177,2014-05-16,2014-05-20,Standard Class,GZ-14470,"5a77ae31-148c-4fdf-b9dc-482637712613",APAC,Oceania,High
IN-2014-83233,2014-03-28,2014-04-01,Standard Class,RP-19390,"802709ee-c5f3-4098-af8f-49804a530f64",APAC,Oceania,Medium
IN-2014-83268,2014-08-09,2014-08-12,First Class,KH-16510,bb9cb1f9-3d61-4f11-ae67-c2c2f7c9e747,APAC,Oceania,Medium
IN-2014-83310,2014-09-19,2014-09-24,Second Class,PJ-18835,"7cea2b63-7f20-4cfa-a96f-98c76e8a674e",APAC,Oceania,Medium
IN-2014-83576,2014-10-11,2014-10-16,Second Class,AB-10060,ed4feb7f-6cfd-4aec-af8c-7fb8843e8c78,APAC,Oceania,Medium
IN-2014-83618,2014-11-05,2014-11-11,Standard Class,CC-12220,"8b8261b9-c37b-4c7c-9651-b843f02ccfa0",APAC,Oceania,Medium
IN-2014-83702,2014-11-27,2014-12-02,Second Class,VW-21775,"0165aa3f-348b-4f02-9bcb-1466b8397ba4",APAC,Oceania,Medium
IN-2014-83723,2014-08-01,2014-08-02,First Class,EH-14125,"2042596f-d6be-4395-8a95-3252c9f4614c",APAC,Oceania,Medium
IN-2014-83814,2014-06-30,2014-07-03,First Class,GB-14575,a046f231-60a4-4eeb-8d51-547e8b8c5496,APAC,Oceania,High
IN-2014-83919,2014-07-02,2014-07-06,Standard Class,RB-19330,"8c430391-62c6-4a66-86a5-5cc2e47805b8",APAC,Oceania,Medium
IN-2014-84150,2014-03-07,2014-03-12,Standard Class,CS-11845,"5512cad3-cea5-4932-b534-99f5e7eefcb1",APAC,Oceania,Medium
IN-2014-84234,2014-12-04,2014-12-09,Second Class,DB-13615,"164faab5-85dc-4bef-a3e6-eacfaa32a0b1",APAC,Oceania,Medium
IN-2014-84304,2014-10-22,2014-10-26,Standard Class,TN-21040,"3120a56d-6d07-42e9-8866-f52ddd0367ce",APAC,Oceania,High
IN-2014-84339,2014-08-07,2014-08-09,Second Class,HZ-14950,"0fc6ac0f-854e-41b8-b171-585f7a0d176b",APAC,Oceania,Critical
IN-2014-84353,2014-12-16,2014-12-20,Standard Class,JH-15985,dad4d783-d426-4161-9e0d-3a585d152919,APAC,Oceania,Medium
IN-2014-84395,2014-03-07,2014-03-09,First Class,ML-17395,"675500f2-fef7-4b1c-adcc-e75fc3434ee2",APAC,Oceania,Medium
IN-2014-84458,2014-09-24,2014-09-28,Standard Class,JD-15895,"99c0fdaf-0c9a-4e5e-9a10-0970d62fafb5",APAC,Oceania,High
IN-2014-84521,2014-01-11,2014-01-17,Standard Class,JK-15730,"1c6fc3ba-df20-4756-9419-1129b0a81af1",APAC,Oceania,Medium
IN-2014-84556,2014-10-17,2014-10-19,First Class,DH-13075,"4df958be-fbf7-4d54-874c-c86c3d976554",APAC,Oceania,High
IN-2014-84570,2014-09-04,2014-09-06,Second Class,SC-20575,ab1f9dbc-c591-4dac-b5a5-91496a11ddac,APAC,Oceania,Medium
IN-2014-84780,2014-12-08,2014-12-10,Second Class,JH-15985,"6becac76-26f1-4189-8f7d-0bdeae702bdb",APAC,Oceania,High
IN-2014-84843,2014-04-26,2014-04-30,Standard Class,JG-15805,"2a964e38-e5f2-4f8c-8cb3-76e83daa1363",APAC,Oceania,Medium
IN-2014-84948,2014-05-15,2014-05-18,First Class,PN-18775,dc10cdd2-904a-42d0-b1cb-05e6e51b144c,APAC,Oceania,Medium
IN-2014-84969,2014-08-01,2014-08-07,Standard Class,CM-11935,"89da627b-d2ac-459b-9014-8a771df7ccfd",APAC,Oceania,Medium
IN-2014-84976,2014-11-21,2014-11-27,Standard Class,DN-13690,"138bc14f-5228-4099-8d4d-5b849061e4b2",APAC,Oceania,Medium
IN-2014-85011,2014-09-16,2014-09-20,Second Class,MR-17545,"1f0d1966-2ba1-440e-941d-71f31954c347",APAC,Oceania,Medium
IN-2014-85018,2014-08-02,2014-08-04,First Class,LH-16750,"698f9f8b-3d57-4d20-a801-fb022a2759d2",APAC,Oceania,Critical
IN-2014-85123,2014-05-26,2014-06-01,Standard Class,BS-11800,a06f4578-2dd4-4597-a2a3-ea99428f2e21,APAC,Oceania,Medium
IN-2014-85151,2014-04-11,2014-04-13,Second Class,LS-17245,"2f188442-be31-4e46-a3fd-097da8a54994",APAC,Oceania,High
IN-2014-85207,2014-06-16,2014-06-21,Standard Class,BW-11110,ba2523a2-b263-4407-8cfc-434aafc3e168,APAC,Oceania,Medium
IN-2014-85242,2014-10-24,2014-10-28,Second Class,JW-16075,ad572d87-aa0e-4540-a72d-eacf34ab490c,APAC,Oceania,Medium
IN-2014-85298,2014-12-17,2014-12-19,First Class,TT-21070,b974382e-35fa-4be4-b640-3d741705878a,APAC,Oceania,High
IN-2014-85326,2014-09-29,2014-10-02,Second Class,KA-16525,"2eead232-74ac-44b8-9c92-cf56fae0bbbe",APAC,Oceania,High
IN-2014-85417,2014-08-21,2014-08-26,Standard Class,HK-14890,"11f0a1e1-3b4a-4336-8559-a635e0a670bb",APAC,Oceania,Medium
IN-2014-85515,2014-11-06,2014-11-09,First Class,AF-10870,bd72239f-208e-4cdb-8a9a-c1c93808c428,APAC,Oceania,Medium
IN-2014-85620,2014-10-31,2014-11-06,Standard Class,JL-15835,cf91cb35-9ec5-4fd7-b82b-7417b7594657,APAC,Oceania,Medium
IN-2014-85760,2014-11-13,2014-11-17,Second Class,JD-16015,e3aed3ff-0df6-4cdf-b72e-c095cee44723,APAC,Oceania,Medium
IN-2014-85823,2014-05-06,2014-05-09,First Class,EM-13960,"7de4a1bd-c7c6-4482-90ce-9de22c47c115",APAC,Oceania,Medium
IN-2014-85858,2014-09-01,2014-09-07,Standard Class,RO-19780,"0df09ebe-5d7b-41e2-8e80-f5d39de308fd",APAC,Oceania,Medium
IN-2014-85886,2014-12-29,2015-01-02,Standard Class,TT-21265,"31617865-80f7-4d56-907b-7f8f6c8c9ca7",APAC,Oceania,Medium
IN-2014-85921,2014-11-17,2014-11-22,Standard Class,RD-19810,"1f98a59c-13a5-447b-8f93-200b6188123f",APAC,Oceania,Medium
IN-2014-85977,2014-02-03,2014-02-08,Standard Class,JM-15655,fb472262-8242-4a83-8a40-a237d2a84d3e,APAC,Oceania,High
IN-2014-86047,2014-05-20,2014-05-26,Standard Class,EB-13975,cfd5b8af-75eb-4dc2-a9af-da6238b6aad1,APAC,Oceania,Low
IN-2014-86096,2014-07-26,2014-07-30,Standard Class,LR-17035,abe9a854-f67a-453d-bbac-2191295b1ec3,APAC,Oceania,Medium
IN-2014-86117,2014-04-22,2014-04-26,Standard Class,MH-18115,"65af8613-6f7d-44ca-9d1c-d44a0fe87d21",APAC,Oceania,Medium
IN-2014-86194,2014-11-05,2014-11-09,Standard Class,SC-20230,"968a2079-5128-44dd-b60d-3191e7ad5314",APAC,Oceania,Medium
IN-2014-86341,2014-12-04,2014-12-06,First Class,MS-17365,"237b4fac-3fef-4a96-899a-e541c249f0c9",APAC,Oceania,Medium
IN-2014-86376,2014-05-28,2014-06-04,Standard Class,TS-21505,"2f1b7111-e954-4257-a3bd-988264e7298c",APAC,Oceania,Low
IN-2014-86453,2014-12-11,2014-12-16,Second Class,RF-19840,d34da6b8-da1d-4bca-bb48-387e62209229,APAC,Oceania,Medium
